,Most Recent Health Inspection More Than 2 Years Ago,Overall Rating,Health Inspection Rating,Staffing Rating,RN Staffing Rating,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,performance_id
6676,False,2.0,1.0,4.0,3.0,111.5,2,1,4,$28850.00,0,4,6175
6677,False,5.0,4.0,5.0,5.0,36.667,2,1,0,$0.00,1,1,6176
6678,False,1.0,1.0,3.0,3.0,192.667,15,57,4,$34841.00,0,4,6177
6679,False,4.0,3.0,4.0,5.0,46.333,1,3,0,$0.00,0,0,6178
6680,False,2.0,2.0,3.0,2.0,78.0,6,19,1,$8400.00,0,1,6179
6681,False,1.0,1.0,4.0,5.0,133.0,6,10,1,$9360.00,1,2,6180
6682,False,4.0,3.0,4.0,3.0,60.667,0,6,0,$0.00,0,0,6181
6683,False,4.0,3.0,3.0,2.0,61.333,2,22,0,$0.00,0,0,6182
6684,False,2.0,2.0,2.0,1.0,88.667,1,22,2,$26813.00,0,2,6183
6685,False,2.0,2.0,2.0,4.0,75.333,4,15,0,$0.00,0,0,6184
6686,False,1.0,1.0,1.0,1.0,199.0,0,15,1,$5200.00,0,1,6185
6687,False,4.0,4.0,3.0,4.0,27.333,0,4,0,$0.00,0,0,6186
6688,False,5.0,5.0,3.0,4.0,19.333,2,4,0,$0.00,0,0,6187
6689,False,2.0,1.0,4.0,4.0,193.667,18,45,1,$44200.00,2,3,6188
6690,False,5.0,4.0,5.0,5.0,31.333,0,0,1,$2700.00,0,1,6189
6691,False,4.0,4.0,5.0,5.0,33.333,0,0,0,$0.00,0,0,6190
6692,False,3.0,2.0,2.0,4.0,84.0,6,18,0,$0.00,0,0,6191
6693,False,5.0,3.0,5.0,5.0,44.0,0,0,0,$0.00,0,0,6192
6694,False,2.0,1.0,5.0,5.0,134.0,13,16,0,$0.00,0,0,6193
6696,False,2.0,2.0,3.0,4.0,81.5,4,12,3,$32143.00,0,3,6194
6697,False,1.0,1.0,3.0,3.0,177.667,13,22,1,$1593.00,0,1,6195
6699,False,5.0,4.0,3.0,3.0,39.333,1,6,0,$0.00,0,0,6196
6700,False,5.0,5.0,3.0,4.0,10.667,0,0,1,$2275.00,0,1,6197
6701,False,5.0,3.0,4.0,5.0,42.333,0,1,0,$0.00,0,0,6198
6702,False,2.0,1.0,4.0,3.0,153.333,9,62,1,$14333.00,0,1,6199
6703,False,2.0,2.0,1.0,2.0,87.333,2,5,1,$15795.00,0,1,6200
6704,False,2.0,2.0,3.0,3.0,77.333,3,11,0,$0.00,0,0,6201
6705,False,5.0,4.0,5.0,5.0,37.333,4,5,0,$0.00,0,0,6202
6706,False,5.0,5.0,4.0,4.0,18.0,0,1,0,$0.00,0,0,6203
6707,False,4.0,4.0,3.0,3.0,30.0,11,9,0,$0.00,0,0,6204
6708,False,3.0,3.0,3.0,3.0,51.333,1,5,0,$0.00,0,0,6205
6709,False,4.0,4.0,,,36.0,4,4,0,$0.00,0,0,6206
6710,False,3.0,2.0,,,63.333,3,5,1,$9100.00,0,1,6207
6711,False,2.0,2.0,3.0,3.0,84.667,14,3,0,$0.00,0,0,6208
6712,False,4.0,4.0,3.0,3.0,24.667,0,2,0,$0.00,0,0,6209
6713,False,3.0,2.0,4.0,4.0,66.0,2,4,0,$0.00,0,0,6210
6714,False,4.0,2.0,5.0,5.0,67.0,4,3,0,$0.00,0,0,6211
6715,False,1.0,1.0,4.0,4.0,96.667,4,11,3,$46443.00,0,3,6212
6716,False,5.0,5.0,4.0,5.0,10.0,0,2,0,$0.00,0,0,6213
6717,False,5.0,5.0,2.0,3.0,18.0,1,0,0,$0.00,0,0,6214
6718,False,3.0,3.0,2.0,3.0,46.0,2,0,0,$0.00,0,0,6215
6719,False,5.0,4.0,4.0,4.0,24.667,3,2,0,$0.00,0,0,6216
6720,False,3.0,2.0,4.0,4.0,68.0,7,5,0,$0.00,0,0,6217
6721,False,3.0,3.0,,,46.667,2,14,0,$0.00,0,0,6218
6722,False,4.0,4.0,4.0,4.0,41.333,0,9,0,$0.00,0,0,6219
6723,False,3.0,3.0,2.0,2.0,49.333,0,20,0,$0.00,0,0,6220
6724,False,3.0,2.0,4.0,3.0,84.667,4,27,0,$0.00,0,0,6221
6725,False,2.0,2.0,1.0,1.0,82.667,1,9,0,$0.00,1,1,6222
6726,False,1.0,2.0,2.0,1.0,95.333,4,40,0,$0.00,0,0,6223
6727,False,1.0,1.0,3.0,2.0,154.167,18,5,1,$9165.00,0,1,6224
6728,False,5.0,4.0,4.0,5.0,37.333,0,3,0,$0.00,0,0,6225
6729,False,5.0,5.0,3.0,5.0,14.0,1,0,0,$0.00,0,0,6226
6730,False,2.0,2.0,2.0,2.0,86.0,2,37,0,$0.00,0,0,6227
6731,False,2.0,1.0,4.0,5.0,145.667,5,28,1,$10238.00,0,1,6228
6732,False,4.0,2.0,4.0,4.0,71.333,0,0,0,$0.00,0,0,6229
6733,False,3.0,3.0,2.0,2.0,49.333,1,0,0,$0.00,0,0,6230
6734,False,2.0,2.0,3.0,3.0,80.0,6,19,0,$0.00,1,1,6231
6735,False,1.0,1.0,5.0,5.0,330.5,5,69,4,$74351.00,3,7,6232
6736,False,4.0,4.0,4.0,5.0,28.667,0,5,0,$0.00,0,0,6233
6737,False,4.0,2.0,4.0,5.0,80.0,1,3,0,$0.00,0,0,6234
6739,False,5.0,4.0,3.0,3.0,22.0,2,2,0,$0.00,0,0,6235
6740,False,5.0,4.0,4.0,3.0,38.667,1,10,1,$7508.00,0,1,6236
6741,False,3.0,3.0,3.0,3.0,53.833,4,3,2,$12000.00,1,3,6237
6744,False,1.0,1.0,4.0,4.0,293.667,2,53,1,$26356.00,0,1,6238
6745,False,5.0,4.0,4.0,4.0,30.667,4,0,0,$0.00,0,0,6239
6746,False,4.0,4.0,3.0,5.0,22.667,0,1,0,$0.00,0,0,6240
6747,False,4.0,3.0,4.0,5.0,28.0,0,1,0,$0.00,0,0,6241
6751,False,3.0,3.0,,,46.667,0,4,1,$2048.00,0,1,6242
6752,False,4.0,4.0,3.0,2.0,26.0,4,0,0,$0.00,0,0,6243
6757,False,3.0,3.0,,,54.0,4,0,0,$0.00,0,0,6244
6758,False,3.0,2.0,4.0,5.0,46.667,0,0,0,$0.00,0,0,6245
6759,False,5.0,5.0,4.0,3.0,12.0,0,0,0,$0.00,0,0,6246
6760,False,4.0,4.0,4.0,4.0,11.333,0,0,0,$0.00,0,0,6247
6761,False,3.0,3.0,2.0,3.0,56.5,0,15,1,$18116.00,0,1,6248
6762,False,4.0,3.0,4.0,4.0,35.333,0,1,0,$0.00,0,0,6249
6763,False,2.0,1.0,5.0,5.0,61.0,0,0,0,$0.00,0,0,6250
6765,False,5.0,5.0,4.0,3.0,6.667,0,0,0,$0.00,0,0,6251
6766,False,2.0,1.0,4.0,5.0,62.0,0,0,0,$0.00,0,0,6252
6767,False,2.0,1.0,4.0,4.0,126.667,10,40,0,$0.00,1,1,6253
6769,False,4.0,4.0,4.0,5.0,40.667,1,5,0,$0.00,0,0,6254
6770,False,3.0,2.0,4.0,4.0,42.0,0,0,1,$5233.00,0,1,6255
6772,False,4.0,3.0,4.0,5.0,24.667,1,0,0,$0.00,0,0,6256
6773,False,1.0,1.0,3.0,3.0,112.0,0,1,0,$0.00,0,0,6257
6774,False,5.0,3.0,4.0,5.0,28.667,0,1,0,$0.00,0,0,6258
6776,False,3.0,2.0,4.0,5.0,52.667,0,0,0,$0.00,0,0,6259
6777,False,1.0,1.0,2.0,3.0,102.0,2,10,1,$27494.00,0,1,6260
6778,False,1.0,1.0,1.0,2.0,100.0,1,15,0,$0.00,0,0,6261
6779,False,5.0,3.0,4.0,4.0,32.667,0,0,0,$0.00,0,0,6262
6781,False,1.0,2.0,3.0,4.0,45.333,0,0,0,$0.00,0,0,6263
6782,False,4.0,4.0,4.0,4.0,38.667,3,2,0,$0.00,0,0,6264
6783,False,4.0,4.0,4.0,4.0,38.0,0,2,0,$0.00,0,0,6265
6785,False,4.0,4.0,2.0,4.0,12.0,0,0,0,$0.00,0,0,6266
6786,False,1.0,1.0,3.0,4.0,63.333,0,0,0,$0.00,0,0,6267
6787,False,2.0,2.0,4.0,3.0,69.333,2,2,1,$4713.00,0,1,6268
6788,False,2.0,2.0,2.0,4.0,57.333,0,8,0,$0.00,0,0,6269
6789,False,5.0,3.0,5.0,5.0,53.333,1,5,0,$0.00,0,0,6270
6790,False,5.0,4.0,5.0,5.0,39.333,3,2,0,$0.00,0,0,6271
6791,False,3.0,2.0,3.0,4.0,70.667,3,1,0,$0.00,0,0,6272
6792,False,4.0,3.0,4.0,5.0,60.0,2,1,0,$0.00,0,0,6273
6794,False,2.0,2.0,3.0,3.0,37.333,1,1,0,$0.00,0,0,6274
6795,False,5.0,4.0,5.0,5.0,40.0,0,3,0,$0.00,0,0,6275
6796,False,4.0,3.0,4.0,5.0,24.0,0,0,0,$0.00,2,2,6276
6797,False,4.0,4.0,3.0,3.0,14.667,0,1,0,$0.00,0,0,6277
6798,False,5.0,4.0,5.0,5.0,36.0,1,0,0,$0.00,0,0,6278
6800,False,4.0,2.0,4.0,4.0,53.333,0,0,0,$0.00,0,0,6279
6801,False,4.0,3.0,4.0,4.0,36.667,0,1,0,$0.00,0,0,6280
6802,False,5.0,3.0,4.0,5.0,60.0,0,6,0,$0.00,0,0,6281
6803,False,3.0,2.0,3.0,5.0,40.667,0,4,0,$0.00,0,0,6282
6804,False,5.0,5.0,5.0,5.0,16.0,0,0,0,$0.00,0,0,6283
6805,False,2.0,1.0,4.0,3.0,64.0,0,1,0,$0.00,0,0,6284
6806,False,3.0,2.0,4.0,4.0,85.5,1,15,1,$12188.00,0,1,6285
6807,False,3.0,2.0,5.0,5.0,42.0,0,1,0,$0.00,0,0,6286
6808,False,3.0,2.0,3.0,5.0,42.0,1,0,0,$0.00,0,0,6287
6810,False,2.0,1.0,4.0,4.0,136.0,0,1,0,$0.00,0,0,6288
6811,False,5.0,5.0,4.0,5.0,4.667,0,0,0,$0.00,0,0,6289
6812,False,3.0,2.0,,,42.0,1,0,0,$0.00,0,0,6290
6814,False,5.0,5.0,3.0,3.0,14.0,1,2,0,$0.00,0,0,6291
6815,False,4.0,3.0,2.0,2.0,54.667,2,6,0,$0.00,0,0,6292
6816,False,2.0,1.0,4.0,4.0,72.0,0,0,0,$0.00,0,0,6293
6817,False,3.0,3.0,3.0,3.0,60.0,5,7,0,$0.00,0,0,6294
6818,False,2.0,3.0,3.0,3.0,33.333,0,0,0,$0.00,0,0,6295
6819,False,2.0,1.0,5.0,5.0,108.333,6,6,0,$0.00,0,0,6296
6820,False,2.0,2.0,3.0,3.0,68.0,2,13,0,$0.00,0,0,6297
6821,False,5.0,4.0,4.0,5.0,33.333,2,6,0,$0.00,0,0,6298
6822,False,4.0,4.0,4.0,4.0,24.667,0,0,0,$0.00,0,0,6299
6824,False,2.0,3.0,3.0,4.0,35.333,0,0,0,$0.00,0,0,6300
6825,False,2.0,1.0,4.0,4.0,56.0,0,0,0,$0.00,0,0,6301
6826,False,1.0,1.0,4.0,4.0,169.667,6,15,2,$80764.00,1,3,6302
6827,False,2.0,2.0,3.0,5.0,90.667,4,11,0,$0.00,0,0,6303
6828,False,2.0,1.0,5.0,5.0,121.167,9,5,1,$6500.00,0,1,6304
6829,False,4.0,3.0,5.0,5.0,36.0,0,0,0,$0.00,0,0,6305
6830,False,2.0,2.0,4.0,5.0,78.0,0,2,1,$23561.00,0,1,6306
6831,False,3.0,3.0,3.0,2.0,25.333,0,1,0,$0.00,0,0,6307
6833,False,3.0,4.0,4.0,4.0,41.0,1,11,0,$0.00,0,0,6308
6834,False,5.0,4.0,5.0,5.0,23.2,1,2,0,$0.00,0,0,6309
6835,False,5.0,5.0,4.0,5.0,9.333,0,0,0,$0.00,0,0,6310
6836,False,5.0,4.0,4.0,5.0,24.667,0,4,0,$0.00,0,0,6311
6837,False,4.0,3.0,4.0,4.0,48.5,4,3,1,$3950.00,0,1,6312
6839,False,4.0,4.0,4.0,5.0,22.667,1,0,0,$0.00,0,0,6313
6841,False,4.0,3.0,4.0,4.0,34.0,1,0,0,$0.00,0,0,6314
6842,False,2.0,1.0,5.0,5.0,149.167,6,35,0,$0.00,0,0,6315
6844,False,4.0,3.0,4.0,4.0,30.0,0,0,0,$0.00,0,0,6316
6847,False,1.0,1.0,4.0,4.0,336.833,0,6,3,$33985.00,2,5,6317
6851,False,3.0,3.0,3.0,3.0,49.333,1,4,0,$0.00,0,0,6318
6853,False,3.0,3.0,,,58.0,2,7,0,$0.00,0,0,6319
6854,False,4.0,4.0,4.0,3.0,22.0,0,0,0,$0.00,0,0,6320
6855,False,4.0,2.0,4.0,4.0,50.333,0,3,0,$0.00,0,0,6321
6856,False,3.0,3.0,3.0,4.0,28.0,0,0,0,$0.00,0,0,6322
6858,False,4.0,2.0,4.0,4.0,73.333,1,5,0,$0.00,0,0,6323
6859,False,5.0,5.0,4.0,4.0,11.333,2,3,0,$0.00,0,0,6324
6860,False,2.0,1.0,5.0,5.0,60.667,1,1,1,$23100.00,1,2,6325
6861,False,2.0,1.0,4.0,5.0,120.0,15,35,0,$0.00,1,1,6326
6862,False,5.0,5.0,5.0,5.0,12.0,0,5,0,$0.00,0,0,6327
6863,False,4.0,4.0,2.0,3.0,32.0,1,7,0,$0.00,0,0,6328
6865,False,1.0,1.0,2.0,4.0,87.333,1,2,1,$3738.00,0,1,6329
6868,False,5.0,5.0,4.0,5.0,18.0,0,2,0,$0.00,0,0,6330
6869,False,1.0,1.0,5.0,5.0,65.667,0,0,0,$0.00,0,0,6331
6871,False,3.0,3.0,3.0,2.0,42.0,6,3,0,$0.00,0,0,6332
6872,False,1.0,1.0,3.0,3.0,210.167,5,9,2,$19599.00,0,2,6333
6873,False,3.0,2.0,4.0,3.0,88.0,2,11,0,$0.00,0,0,6334
6874,False,5.0,4.0,,,23.333,2,4,0,$0.00,0,0,6335
6875,False,5.0,4.0,4.0,4.0,22.0,0,3,0,$0.00,0,0,6336
6876,False,2.0,1.0,4.0,4.0,86.167,0,0,2,$32913.00,0,2,6337
6877,False,3.0,2.0,4.0,4.0,45.333,0,0,1,$6370.00,0,1,6338
6881,False,4.0,2.0,4.0,5.0,44.667,0,1,0,$0.00,0,0,6339
6882,False,2.0,1.0,4.0,4.0,205.333,4,1,0,$0.00,0,0,6340
6883,True,4.0,3.0,4.0,5.0,44.667,2,0,0,$0.00,0,0,6341
6884,False,4.0,2.0,4.0,3.0,49.333,0,0,0,$0.00,0,0,6342
6885,False,3.0,2.0,5.0,5.0,90.0,2,19,0,$0.00,0,0,6343
6886,False,3.0,2.0,4.0,5.0,93.0,1,0,0,$0.00,0,0,6344
6887,False,4.0,3.0,4.0,4.0,32.667,0,0,0,$0.00,0,0,6345
6888,False,5.0,4.0,2.0,2.0,18.0,0,0,0,$0.00,0,0,6346
6889,False,4.0,3.0,4.0,5.0,56.0,6,5,2,$11765.00,0,2,6347
6892,False,4.0,4.0,4.0,4.0,16.667,0,1,0,$0.00,0,0,6348
6893,False,4.0,4.0,4.0,4.0,22.0,0,1,0,$0.00,0,0,6349
6894,False,2.0,1.0,1.0,1.0,100.667,1,22,0,$0.00,0,0,6350
6895,False,5.0,3.0,4.0,4.0,28.0,0,0,0,$0.00,0,0,6351
6897,False,4.0,4.0,4.0,5.0,22.4,0,0,0,$0.00,0,0,6352
6898,False,4.0,3.0,3.0,4.0,24.667,0,0,0,$0.00,0,0,6353
6899,False,1.0,1.0,,,209.0,0,0,1,$18980.00,0,1,6354
6900,False,2.0,2.0,3.0,5.0,54.0,0,0,0,$0.00,0,0,6355
6901,False,3.0,2.0,4.0,4.0,64.667,3,5,1,$14105.00,0,1,6356
6902,False,4.0,3.0,3.0,5.0,36.667,0,0,0,$0.00,0,0,6357
6903,False,1.0,2.0,1.0,1.0,53.333,0,0,0,$0.00,0,0,6358
6904,False,4.0,3.0,4.0,3.0,57.333,1,41,1,$8450.00,0,1,6359
6905,False,4.0,2.0,4.0,3.0,96.0,7,9,0,$0.00,0,0,6360
6906,False,4.0,3.0,4.0,4.0,24.667,0,1,0,$0.00,0,0,6361
6908,False,1.0,2.0,1.0,1.0,58.667,0,1,0,$0.00,0,0,6362
6909,False,3.0,3.0,3.0,3.0,36.0,1,1,0,$0.00,0,0,6363
6910,False,2.0,1.0,5.0,5.0,110.4,0,5,1,$7313.00,0,1,6364
6911,False,3.0,2.0,4.0,4.0,54.0,0,0,0,$0.00,0,0,6365
6912,False,5.0,4.0,4.0,5.0,15.333,0,1,0,$0.00,0,0,6366
6914,False,3.0,2.0,4.0,5.0,55.333,1,1,0,$0.00,0,0,6367
6915,False,5.0,5.0,5.0,5.0,6.0,0,1,0,$0.00,0,0,6368
6916,False,4.0,3.0,5.0,5.0,28.667,1,0,0,$0.00,0,0,6369
6917,False,3.0,2.0,5.0,5.0,52.0,0,0,0,$0.00,0,0,6370
6918,False,3.0,3.0,3.0,4.0,25.333,0,0,0,$0.00,0,0,6371
6920,False,4.0,4.0,3.0,3.0,16.0,0,0,1,$6500.00,0,1,6372
6921,False,2.0,1.0,4.0,4.0,62.0,0,0,0,$0.00,0,0,6373
6922,False,5.0,3.0,4.0,5.0,31.333,0,2,0,$0.00,0,0,6374
6924,False,5.0,3.0,4.0,4.0,32.0,1,0,0,$0.00,0,0,6375
6925,False,2.0,1.0,4.0,5.0,104.0,0,2,0,$0.00,0,0,6376
6926,False,2.0,2.0,2.0,2.0,44.667,0,0,0,$0.00,0,0,6377
6928,False,1.0,1.0,2.0,3.0,121.667,0,0,1,$3250.00,0,1,6378
6930,False,4.0,4.0,3.0,3.0,22.0,0,1,0,$0.00,0,0,6379
6931,False,5.0,4.0,4.0,3.0,24.0,0,0,0,$0.00,0,0,6380
6933,False,2.0,2.0,4.0,5.0,49.333,0,1,0,$0.00,0,0,6381
6935,False,4.0,4.0,,,24.0,0,0,0,$0.00,0,0,6382
6936,False,3.0,2.0,4.0,5.0,38.667,0,2,0,$0.00,0,0,6383
6937,False,3.0,3.0,4.0,4.0,30.667,0,0,0,$0.00,0,0,6384
6938,False,4.0,3.0,4.0,4.0,34.667,0,3,0,$0.00,0,0,6385
6939,False,3.0,2.0,3.0,4.0,41.333,0,0,0,$0.00,0,0,6386
6941,False,3.0,3.0,3.0,5.0,28.0,0,1,0,$0.00,0,0,6387
6943,False,4.0,3.0,4.0,4.0,32.0,1,1,0,$0.00,0,0,6388
6944,False,1.0,1.0,3.0,3.0,84.333,0,0,0,$0.00,0,0,6389
6945,False,3.0,2.0,4.0,5.0,50.0,0,0,1,$10010.00,0,1,6390
6946,False,2.0,1.0,4.0,4.0,60.0,0,1,0,$0.00,0,0,6391
6947,False,2.0,1.0,4.0,4.0,81.333,0,0,0,$0.00,0,0,6392
6948,False,2.0,1.0,3.0,5.0,68.5,1,8,1,$59670.00,0,1,6393
6949,False,2.0,1.0,5.0,5.0,62.667,0,1,0,$0.00,0,0,6394
6950,False,3.0,2.0,5.0,5.0,50.667,0,0,1,$4388.00,0,1,6395
6951,False,1.0,1.0,,,147.0,0,1,0,$0.00,0,0,6396
6952,False,1.0,1.0,2.0,3.0,96.667,1,1,0,$0.00,0,0,6397
6956,False,5.0,4.0,4.0,5.0,23.333,0,2,0,$0.00,0,0,6398
6959,False,4.0,2.0,4.0,5.0,46.667,0,1,0,$0.00,0,0,6399
6960,False,3.0,2.0,5.0,5.0,53.333,1,2,1,$6435.00,0,1,6400
6961,False,3.0,2.0,4.0,4.0,46.667,2,1,1,$1820.00,0,1,6401
6963,False,4.0,3.0,5.0,5.0,28.667,0,0,0,$0.00,0,0,6402
6964,False,5.0,4.0,3.0,3.0,22.667,0,1,0,$0.00,0,0,6403
6965,False,4.0,4.0,3.0,3.0,22.0,0,0,0,$0.00,0,0,6404
6967,False,3.0,3.0,3.0,2.0,36.0,0,0,0,$0.00,0,0,6405
6968,False,4.0,3.0,2.0,1.0,19.333,0,0,0,$0.00,0,0,6406
6969,False,1.0,1.0,3.0,5.0,63.833,0,3,2,$10693.00,0,2,6407
6970,False,1.0,2.0,3.0,4.0,32.667,0,1,0,$0.00,0,0,6408
6972,False,4.0,3.0,5.0,5.0,37.333,0,0,0,$0.00,0,0,6409
6973,False,4.0,4.0,3.0,4.0,23.333,0,0,0,$0.00,0,0,6410
6979,False,2.0,1.0,4.0,4.0,98.0,0,0,0,$0.00,0,0,6411
6980,False,4.0,3.0,4.0,4.0,36.667,0,0,0,$0.00,0,0,6412
6982,False,5.0,4.0,3.0,4.0,20.667,0,0,0,$0.00,0,0,6413
6984,False,3.0,2.0,4.0,4.0,46.667,0,0,0,$0.00,0,0,6414
6985,False,2.0,1.0,4.0,5.0,71.5,0,1,1,$9133.00,0,1,6415
6986,False,1.0,1.0,3.0,2.0,110.667,0,1,1,$14820.00,0,1,6416
6987,False,5.0,4.0,4.0,5.0,20.0,0,0,0,$0.00,0,0,6417
6988,False,2.0,1.0,4.0,4.0,105.0,0,0,0,$0.00,0,0,6418
6989,False,2.0,2.0,3.0,3.0,44.0,2,4,1,$8125.00,0,1,6419
6992,False,4.0,5.0,3.0,2.0,5.333,0,1,0,$0.00,0,0,6420
6993,False,2.0,2.0,3.0,2.0,50.667,0,0,0,$0.00,0,0,6421
6994,False,1.0,1.0,2.0,3.0,64.667,0,0,1,$5233.00,0,1,6422
6995,False,3.0,2.0,3.0,3.0,39.333,0,0,0,$0.00,0,0,6423
6998,False,2.0,2.0,2.0,2.0,34.0,1,0,0,$0.00,0,0,6424
7000,False,1.0,1.0,3.0,4.0,63.333,0,1,0,$0.00,0,0,6425
7001,False,5.0,4.0,2.0,2.0,14.667,0,0,0,$0.00,0,0,6426
7002,False,1.0,1.0,3.0,3.0,63.333,0,0,0,$0.00,0,0,6427
7003,False,4.0,4.0,3.0,4.0,16.667,0,0,0,$0.00,0,0,6428
7008,False,1.0,1.0,2.0,3.0,94.333,0,0,0,$0.00,0,0,6429
7012,False,4.0,3.0,4.0,5.0,28.667,0,0,0,$0.00,0,0,6430
7013,False,4.0,4.0,3.0,4.0,21.333,0,0,0,$0.00,0,0,6431
7014,False,3.0,2.0,5.0,5.0,44.667,0,0,0,$0.00,0,0,6432
7016,False,2.0,2.0,4.0,5.0,46.0,1,0,0,$0.00,0,0,6433
7017,False,3.0,3.0,4.0,4.0,26.0,0,2,0,$0.00,0,0,6434
7018,False,1.0,1.0,1.0,2.0,63.333,1,0,1,$10650.00,0,1,6435
7019,False,3.0,3.0,3.0,5.0,30.667,0,0,0,$0.00,0,0,6436
7020,False,3.0,2.0,4.0,4.0,47.333,0,0,0,$0.00,0,0,6437
7021,False,5.0,4.0,3.0,2.0,13.333,0,0,0,$0.00,0,0,6438
7022,False,4.0,4.0,3.0,3.0,19.333,1,0,0,$0.00,0,0,6439
7024,False,5.0,3.0,4.0,4.0,26.667,0,0,0,$0.00,0,0,6440
7026,False,1.0,1.0,3.0,3.0,280.333,1,1,0,$0.00,2,2,6441
7027,False,3.0,2.0,5.0,5.0,46.0,0,0,1,$8190.00,0,1,6442
7028,False,2.0,1.0,4.0,4.0,60.667,0,0,0,$0.00,0,0,6443
7029,False,2.0,1.0,4.0,4.0,70.667,0,0,0,$0.00,0,0,6444
7030,False,3.0,2.0,4.0,3.0,49.333,2,0,1,$1950.00,0,1,6445
7031,False,4.0,3.0,4.0,5.0,31.833,0,0,1,$3900.00,0,1,6446
7032,False,2.0,2.0,3.0,4.0,46.0,0,1,0,$0.00,1,1,6447
7033,False,3.0,4.0,3.0,3.0,14.0,0,0,0,$0.00,0,0,6448
7035,False,4.0,4.0,4.0,4.0,21.333,0,2,0,$0.00,0,0,6449
7036,False,1.0,1.0,1.0,1.0,115.5,0,2,0,$0.00,0,0,6450
7037,False,1.0,1.0,,,71.333,1,1,0,$0.00,1,1,6451
7038,False,3.0,2.0,4.0,4.0,50.667,0,0,0,$0.00,0,0,6452
7040,False,3.0,2.0,4.0,4.0,46.667,0,1,1,$10530.00,0,1,6453
7041,False,3.0,2.0,4.0,5.0,53.333,0,0,0,$0.00,0,0,6454
7043,False,4.0,4.0,3.0,1.0,23.333,0,0,0,$0.00,0,0,6455
7045,False,2.0,1.0,4.0,5.0,97.167,0,1,2,$25546.00,0,2,6456
7046,False,1.0,1.0,3.0,3.0,100.333,0,0,0,$0.00,0,0,6457
7047,False,5.0,4.0,2.0,2.0,18.667,0,0,0,$0.00,0,0,6458
7048,False,4.0,2.0,4.0,4.0,46.0,0,0,0,$0.00,0,0,6459
7049,False,2.0,2.0,4.0,4.0,44.667,0,0,0,$0.00,0,0,6460
7050,False,4.0,4.0,4.0,3.0,12.0,0,0,1,$5850.00,0,1,6461
7051,False,5.0,3.0,4.0,4.0,31.833,0,0,1,$13618.00,0,1,6462
7054,False,4.0,3.0,3.0,2.0,29.333,0,1,0,$0.00,0,0,6463
7056,False,4.0,3.0,4.0,5.0,31.833,0,0,1,$10530.00,0,1,6464
7059,False,2.0,1.0,4.0,5.0,83.333,0,0,0,$0.00,0,0,6465
7062,False,4.0,3.0,2.0,3.0,31.333,0,0,0,$0.00,0,0,6466
7063,False,4.0,3.0,4.0,4.0,27.333,1,3,0,$0.00,0,0,6467
7064,False,5.0,3.0,4.0,4.0,34.667,0,1,0,$0.00,0,0,6468
7065,False,1.0,1.0,3.0,3.0,110.333,2,6,2,$47700.00,1,3,6469
7067,False,2.0,2.0,3.0,5.0,58.667,1,0,0,$0.00,0,0,6470
7068,False,5.0,4.0,3.0,5.0,18.667,0,0,0,$0.00,0,0,6471
7072,False,5.0,3.0,4.0,4.0,36.667,1,1,0,$0.00,0,0,6472
7074,False,4.0,2.0,4.0,5.0,38.667,0,1,0,$0.00,0,0,6473
7075,False,3.0,3.0,3.0,3.0,26.667,1,0,0,$0.00,0,0,6474
7076,False,2.0,1.0,4.0,4.0,61.167,0,0,2,$42445.00,0,2,6475
7077,False,3.0,2.0,4.0,5.0,40.0,0,0,0,$0.00,0,0,6476
7078,False,1.0,1.0,2.0,2.0,62.0,0,2,0,$0.00,0,0,6477
7079,False,1.0,1.0,4.0,3.0,83.667,1,0,1,$24700.00,1,2,6478
7080,False,4.0,4.0,2.0,2.0,8.667,1,0,0,$0.00,0,0,6479
7081,False,3.0,2.0,5.0,5.0,39.0,1,0,1,$3185.00,0,1,6480
7082,False,3.0,2.0,,,51.333,0,1,0,$0.00,0,0,6481
7083,False,2.0,1.0,3.0,2.0,65.167,0,0,1,$6500.00,0,1,6482
7084,False,4.0,2.0,4.0,3.0,52.0,0,0,0,$0.00,0,0,6483
7085,False,4.0,4.0,3.0,3.0,16.0,0,0,0,$0.00,0,0,6484
7086,False,4.0,3.0,5.0,5.0,34.333,0,1,0,$0.00,0,0,6485
7087,False,2.0,2.0,3.0,3.0,34.667,1,0,2,$13648.00,0,2,6486
7088,False,1.0,2.0,2.0,2.0,36.0,0,3,1,$780.00,0,1,6487
7090,False,5.0,4.0,5.0,5.0,26.667,0,3,0,$0.00,0,0,6488
7091,False,5.0,3.0,4.0,4.0,17.333,0,2,0,$0.00,0,0,6489
7092,False,1.0,1.0,3.0,3.0,121.667,3,9,1,$25935.00,1,2,6490
7094,False,3.0,2.0,4.0,5.0,44.0,0,0,1,$6013.00,0,1,6491
7095,False,4.0,4.0,3.0,2.0,26.667,0,0,0,$0.00,0,0,6492
7096,False,1.0,2.0,2.0,3.0,42.0,1,2,1,$975.00,0,1,6493
7097,False,4.0,3.0,5.0,5.0,31.333,0,2,1,$1560.00,0,1,6494
7098,False,2.0,1.0,1.0,1.0,65.333,0,1,0,$0.00,0,0,6495
7099,False,2.0,3.0,1.0,2.0,33.0,1,1,0,$0.00,0,0,6496
