,Most Recent Health Inspection More Than 2 Years Ago,Overall Rating,Health Inspection Rating,Staffing Rating,RN Staffing Rating,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties
12963,False,3.0,3.0,3.0,3.0,33.333,0,3,0,$0.00,0,0
12964,False,4.0,3.0,5.0,5.0,32.0,0,0,0,$0.00,0,0
12965,False,5.0,4.0,3.0,3.0,31.333,0,0,0,$0.00,0,0
12966,False,1.0,2.0,2.0,3.0,71.333,0,1,0,$0.00,0,0
12967,False,3.0,3.0,3.0,3.0,50.667,0,4,0,$0.00,0,0
12968,False,4.0,4.0,4.0,4.0,22.0,0,0,0,$0.00,0,0
12969,False,3.0,3.0,2.0,4.0,36.0,0,2,0,$0.00,0,0
12970,False,4.0,4.0,2.0,2.0,29.333,0,1,0,$0.00,0,0
12971,False,2.0,2.0,2.0,2.0,63.333,0,1,0,$0.00,0,0
12972,False,4.0,4.0,4.0,4.0,18.0,0,0,0,$0.00,0,0
12973,False,4.0,4.0,4.0,4.0,22.667,0,0,1,$3550.00,0,1
12974,False,4.0,4.0,3.0,3.0,30.667,0,3,0,$0.00,0,0
12975,False,5.0,4.0,5.0,5.0,20.0,0,0,0,$0.00,0,0
12976,False,2.0,3.0,3.0,4.0,36.0,0,2,0,$0.00,0,0
12977,False,5.0,5.0,3.0,3.0,8.667,0,0,0,$0.00,0,0
12978,False,1.0,1.0,3.0,3.0,132.667,0,22,1,$1950.00,0,1
12979,False,3.0,3.0,3.0,3.0,52.667,0,5,0,$0.00,0,0
12980,False,4.0,3.0,4.0,4.0,59.333,4,4,1,$975.00,0,1
12981,False,5.0,5.0,5.0,5.0,14.667,0,0,0,$0.00,0,0
12982,False,3.0,4.0,1.0,2.0,30.0,0,6,0,$0.00,0,0
12983,False,3.0,3.0,2.0,2.0,45.667,0,4,0,$0.00,0,0
12984,False,4.0,3.0,4.0,4.0,53.333,0,8,0,$0.00,0,0
12985,False,5.0,5.0,5.0,5.0,8.0,0,0,0,$0.00,0,0
12986,False,4.0,4.0,4.0,4.0,26.0,0,0,0,$0.00,0,0
12987,False,4.0,4.0,4.0,4.0,26.667,0,0,0,$0.00,0,0
12988,False,5.0,4.0,5.0,5.0,18.667,0,0,0,$0.00,0,0
12989,False,3.0,3.0,2.0,3.0,40.667,0,1,0,$0.00,0,0
12990,False,4.0,4.0,3.0,3.0,26.667,0,1,0,$0.00,0,0
12991,False,1.0,1.0,1.0,2.0,116.167,0,5,1,$182708.00,0,1
12992,False,5.0,4.0,4.0,3.0,24.0,0,0,0,$0.00,0,0
12993,False,2.0,3.0,2.0,3.0,42.0,0,4,0,$0.00,0,0
12994,False,1.0,1.0,1.0,1.0,208.5,0,5,2,$9438.00,0,2
12995,False,3.0,2.0,4.0,4.0,56.667,0,7,0,$0.00,0,0
12996,False,1.0,2.0,1.0,2.0,74.0,0,2,0,$0.00,1,1
12997,False,1.0,2.0,1.0,1.0,66.667,0,3,0,$0.00,0,0
12998,False,5.0,5.0,4.0,4.0,15.333,0,0,0,$0.00,0,0
12999,False,1.0,2.0,1.0,1.0,78.667,0,4,0,$0.00,0,0
13000,False,5.0,4.0,5.0,5.0,24.0,3,5,0,$0.00,0,0
13001,False,5.0,4.0,2.0,2.0,24.667,0,0,0,$0.00,0,0
13002,False,2.0,2.0,3.0,3.0,66.333,0,4,2,$149370.00,0,2
13003,False,3.0,3.0,2.0,3.0,34.0,0,7,0,$0.00,0,0
13004,False,3.0,3.0,2.0,2.0,38.667,0,5,0,$0.00,0,0
13005,False,4.0,3.0,4.0,3.0,48.0,0,0,0,$0.00,0,0
13006,False,4.0,4.0,4.0,4.0,24.667,0,0,0,$0.00,0,0
13007,False,5.0,3.0,5.0,5.0,31.333,0,2,0,$0.00,0,0
13008,False,4.0,4.0,2.0,4.0,41.333,4,4,1,$1040.00,0,1
13009,False,4.0,4.0,3.0,4.0,36.667,0,5,1,$975.00,0,1
13010,False,1.0,3.0,1.0,2.0,42.0,0,3,0,$0.00,0,0
13011,False,4.0,4.0,3.0,3.0,29.333,0,0,0,$0.00,0,0
13012,False,3.0,3.0,2.0,2.0,45.333,0,2,0,$0.00,0,0
13013,False,4.0,3.0,3.0,2.0,34.667,0,0,0,$0.00,0,0
13014,False,5.0,4.0,5.0,5.0,27.667,0,1,0,$0.00,1,1
13015,False,5.0,3.0,4.0,4.0,41.333,0,0,2,$2600.00,0,2
13016,False,2.0,2.0,3.0,3.0,61.333,0,4,0,$0.00,0,0
13017,False,4.0,3.0,2.0,2.0,38.667,0,0,0,$0.00,0,0
13018,False,1.0,1.0,5.0,5.0,378.0,7,15,0,$0.00,0,0
13019,False,3.0,2.0,4.0,4.0,76.667,0,2,0,$0.00,0,0
13020,False,2.0,1.0,4.0,4.0,114.333,0,10,0,$0.00,1,1
13021,False,2.0,1.0,3.0,3.0,159.333,0,12,1,$2600.00,0,1
13022,False,4.0,3.0,3.0,3.0,50.0,5,3,0,$0.00,0,0
13023,False,2.0,2.0,3.0,3.0,81.333,0,2,0,$0.00,0,0
13024,False,4.0,4.0,4.0,4.0,26.667,0,4,0,$0.00,0,0
13025,False,2.0,1.0,1.0,1.0,140.667,0,12,2,$198283.00,0,2
13026,False,4.0,3.0,3.0,3.0,56.667,0,6,1,$5200.00,0,1
13027,False,4.0,4.0,4.0,5.0,20.0,0,1,0,$0.00,0,0
13028,False,1.0,1.0,1.0,1.0,89.333,0,3,0,$0.00,0,0
13029,False,2.0,2.0,3.0,3.0,75.833,0,15,0,$0.00,0,0
13030,False,3.0,3.0,4.0,4.0,40.0,0,0,0,$0.00,0,0
13031,False,5.0,5.0,3.0,2.0,12.0,0,0,0,$0.00,0,0
13032,False,1.0,1.0,1.0,1.0,223.333,0,42,0,$0.00,1,1
13033,False,2.0,2.0,3.0,3.0,63.333,0,6,0,$0.00,0,0
13034,False,2.0,3.0,1.0,2.0,40.0,0,0,0,$0.00,0,0
13035,False,4.0,3.0,2.0,4.0,37.333,0,0,0,$0.00,0,0
13036,False,3.0,3.0,3.0,5.0,58.0,5,1,0,$0.00,0,0
13037,False,2.0,1.0,5.0,5.0,127.333,3,6,1,$18200.00,0,1
13038,False,2.0,2.0,3.0,4.0,84.333,1,1,1,$46963.00,0,1
13039,False,3.0,2.0,4.0,5.0,88.667,3,4,4,$6575.00,0,4
13040,False,5.0,3.0,4.0,5.0,32.0,0,1,0,$0.00,0,0
13041,False,4.0,3.0,3.0,4.0,48.667,0,3,0,$0.00,0,0
13042,False,1.0,1.0,3.0,4.0,114.0,6,12,3,$4615.00,0,3
13043,False,5.0,4.0,5.0,5.0,21.333,2,0,0,$0.00,0,0
13044,False,3.0,2.0,4.0,4.0,98.667,7,22,0,$0.00,0,0
13045,False,5.0,3.0,5.0,5.0,38.0,0,0,0,$0.00,0,0
13046,False,1.0,1.0,2.0,3.0,118.0,13,12,1,$1950.00,1,2
13047,False,3.0,2.0,4.0,4.0,58.667,1,7,1,$8483.00,0,1
13048,False,1.0,1.0,2.0,3.0,212.167,3,7,0,$0.00,1,1
13049,False,5.0,4.0,4.0,4.0,24.0,1,2,0,$0.00,0,0
13050,False,3.0,2.0,4.0,5.0,88.667,5,6,1,$1495.00,1,2
13051,False,3.0,3.0,3.0,3.0,59.333,8,8,0,$0.00,0,0
13052,False,4.0,4.0,4.0,4.0,14.0,0,2,0,$0.00,0,0
13053,False,1.0,1.0,5.0,5.0,130.0,11,6,0,$0.00,0,0
13054,False,2.0,2.0,3.0,3.0,88.0,1,2,0,$0.00,0,0
13055,False,4.0,4.0,4.0,5.0,21.333,1,0,0,$0.00,0,0
13056,False,4.0,3.0,4.0,4.0,42.667,8,3,2,$2470.00,0,2
13057,False,4.0,4.0,3.0,3.0,36.0,4,1,1,$8775.00,0,1
13058,False,2.0,2.0,3.0,3.0,66.0,4,0,0,$0.00,0,0
13059,False,5.0,5.0,5.0,5.0,1.333,0,0,0,$0.00,0,0
13060,False,3.0,2.0,4.0,5.0,52.167,0,1,0,$0.00,0,0
13061,False,4.0,2.0,4.0,5.0,77.333,5,19,2,$2795.00,0,2
13062,False,2.0,2.0,3.0,5.0,75.333,9,6,1,$14350.00,0,1
13063,False,4.0,4.0,2.0,4.0,37.333,1,10,2,$2405.00,0,2
13064,False,2.0,1.0,4.0,4.0,247.333,12,12,1,$2080.00,1,2
13065,False,5.0,4.0,4.0,5.0,26.0,1,3,0,$0.00,0,0
13066,False,3.0,4.0,4.0,5.0,41.333,5,8,0,$0.00,0,0
13067,False,4.0,2.0,4.0,5.0,65.333,2,0,1,$1600.00,0,1
13068,False,3.0,2.0,4.0,5.0,94.167,6,8,1,$1105.00,0,1
13069,False,5.0,5.0,4.0,4.0,8.667,0,1,0,$0.00,0,0
13070,False,2.0,1.0,4.0,5.0,210.0,26,24,3,$7475.00,1,4
13071,False,4.0,2.0,4.0,4.0,69.333,8,5,1,$1170.00,0,1
13072,False,5.0,5.0,4.0,4.0,13.333,0,1,0,$0.00,0,0
13073,False,2.0,1.0,4.0,5.0,94.667,1,2,0,$0.00,0,0
13074,False,3.0,2.0,4.0,3.0,92.667,10,5,2,$1950.00,0,2
13075,False,3.0,2.0,5.0,5.0,93.667,10,9,1,$1700.00,0,1
13076,False,2.0,2.0,3.0,3.0,98.667,4,5,0,$0.00,0,0
13077,False,5.0,4.0,3.0,5.0,30.667,4,4,0,$0.00,0,0
13078,False,4.0,3.0,4.0,5.0,44.0,2,1,0,$0.00,0,0
13079,False,1.0,1.0,2.0,2.0,118.0,6,9,1,$1300.00,0,1
13080,False,5.0,3.0,5.0,5.0,45.667,1,1,1,$3900.00,0,1
13081,False,3.0,2.0,4.0,4.0,62.667,1,1,1,$7800.00,0,1
13082,False,5.0,4.0,5.0,5.0,22.667,8,2,0,$0.00,0,0
13083,False,3.0,2.0,5.0,5.0,57.0,1,3,1,$12740.00,0,1
13084,False,1.0,1.0,3.0,4.0,263.333,5,32,2,$102700.00,2,4
13085,False,5.0,4.0,5.0,5.0,19.333,0,1,0,$0.00,0,0
13086,False,3.0,2.0,4.0,4.0,81.333,8,6,1,$45500.00,0,1
13087,False,3.0,2.0,4.0,5.0,64.0,3,0,0,$0.00,0,0
13088,False,5.0,4.0,4.0,5.0,27.333,5,0,0,$0.00,0,0
13089,False,4.0,3.0,3.0,4.0,54.667,1,4,0,$0.00,0,0
13090,False,5.0,5.0,4.0,5.0,10.0,5,2,0,$0.00,0,0
13091,False,1.0,1.0,3.0,4.0,211.0,15,8,4,$11635.00,0,4
13092,False,4.0,3.0,3.0,5.0,52.667,4,9,1,$1170.00,0,1
13093,False,3.0,2.0,4.0,4.0,91.333,8,10,0,$0.00,0,0
13094,False,2.0,2.0,4.0,4.0,49.667,1,0,0,$0.00,0,0
13095,False,2.0,1.0,4.0,4.0,112.0,8,2,1,$975.00,0,1
13096,False,1.0,1.0,3.0,5.0,109.333,3,7,1,$1040.00,0,1
13097,False,5.0,5.0,3.0,5.0,10.0,0,0,0,$0.00,0,0
13098,False,5.0,4.0,4.0,4.0,20.667,0,0,0,$0.00,0,0
13099,False,5.0,4.0,3.0,4.0,30.0,0,0,0,$0.00,0,0
13100,False,4.0,3.0,5.0,5.0,44.0,0,2,0,$0.00,0,0
13101,False,4.0,3.0,5.0,5.0,42.667,4,1,1,$975.00,0,1
13102,False,2.0,1.0,4.0,5.0,117.333,3,1,0,$0.00,0,0
13103,False,4.0,3.0,4.0,4.0,42.667,7,11,0,$0.00,0,0
13104,False,2.0,1.0,4.0,3.0,240.833,18,14,3,$24440.00,0,3
13105,False,5.0,4.0,5.0,5.0,28.0,1,1,0,$0.00,0,0
13106,False,1.0,1.0,2.0,4.0,101.0,5,14,2,$6110.00,0,2
13107,False,3.0,2.0,5.0,5.0,73.333,10,2,1,$1300.00,0,1
13108,False,5.0,4.0,4.0,4.0,20.667,0,0,0,$0.00,0,0
13109,False,2.0,1.0,4.0,4.0,168.667,10,21,6,$7280.00,1,7
13110,False,2.0,2.0,2.0,3.0,84.667,4,2,2,$2015.00,0,2
13111,False,4.0,3.0,4.0,5.0,44.667,8,3,1,$1105.00,1,2
13112,False,4.0,3.0,4.0,4.0,34.0,0,4,0,$0.00,0,0
13113,False,3.0,2.0,5.0,5.0,78.667,0,0,1,$1040.00,0,1
13114,False,5.0,5.0,4.0,5.0,14.667,2,0,0,$0.00,0,0
13115,False,5.0,4.0,5.0,5.0,21.333,1,0,0,$0.00,0,0
13116,False,1.0,1.0,3.0,4.0,402.0,36,29,3,$16770.00,0,3
13117,False,5.0,4.0,4.0,4.0,18.0,0,0,0,$0.00,0,0
13118,False,2.0,2.0,3.0,5.0,80.0,11,4,1,$1040.00,0,1
13119,False,5.0,4.0,3.0,4.0,28.0,0,4,0,$0.00,0,0
13120,False,4.0,4.0,3.0,4.0,30.667,1,6,0,$0.00,0,0
13121,False,3.0,2.0,4.0,4.0,89.0,4,15,0,$0.00,1,1
13122,False,5.0,3.0,5.0,5.0,59.333,5,2,2,$18800.00,0,2
13123,False,5.0,5.0,4.0,5.0,9.333,0,1,0,$0.00,0,0
13124,False,3.0,2.0,4.0,5.0,74.667,2,1,1,$2990.00,0,1
13125,False,4.0,4.0,3.0,5.0,33.333,4,7,0,$0.00,0,0
13126,False,1.0,1.0,2.0,3.0,763.0,11,14,1,$250023.00,0,1
13127,False,5.0,3.0,4.0,5.0,51.333,7,2,0,$0.00,0,0
13128,False,3.0,2.0,4.0,5.0,83.333,0,1,1,$4420.00,0,1
13129,False,1.0,1.0,2.0,4.0,218.333,7,22,1,$2000.00,0,1
13130,False,5.0,3.0,4.0,4.0,60.667,0,5,0,$0.00,0,0
13131,False,3.0,2.0,4.0,5.0,66.667,0,2,1,$4355.00,0,1
13132,False,5.0,5.0,5.0,5.0,16.667,0,3,0,$0.00,0,0
13133,False,2.0,1.0,2.0,4.0,103.667,12,6,1,$7963.00,0,1
13134,False,2.0,2.0,3.0,3.0,74.0,4,6,0,$0.00,0,0
13135,False,2.0,1.0,3.0,3.0,153.333,12,14,1,$36270.00,0,1
13136,False,5.0,4.0,5.0,5.0,25.333,1,2,1,$975.00,0,1
13137,False,2.0,2.0,3.0,5.0,64.667,2,7,1,$1170.00,0,1
13138,False,3.0,3.0,4.0,4.0,48.667,6,4,0,$0.00,0,0
13139,False,4.0,4.0,4.0,4.0,38.667,1,1,0,$0.00,0,0
13140,False,4.0,3.0,5.0,5.0,54.667,13,6,0,$0.00,0,0
13141,False,4.0,4.0,4.0,4.0,27.333,7,0,0,$0.00,0,0
13142,False,5.0,5.0,3.0,3.0,22.0,0,6,1,$1170.00,0,1
13143,False,2.0,1.0,4.0,5.0,170.0,0,6,2,$7475.00,0,2
13144,False,5.0,3.0,5.0,5.0,33.333,0,0,0,$0.00,0,0
13145,False,2.0,1.0,5.0,5.0,114.0,13,1,2,$9898.00,0,2
13146,False,5.0,5.0,5.0,5.0,4.667,1,0,0,$0.00,0,0
13147,False,3.0,2.0,4.0,5.0,82.333,8,6,0,$0.00,0,0
13148,False,4.0,3.0,4.0,5.0,46.667,7,0,0,$0.00,0,0
13149,False,1.0,1.0,3.0,5.0,98.0,5,6,1,$8775.00,0,1
13150,False,5.0,5.0,5.0,5.0,17.333,1,0,0,$0.00,0,0
13151,False,5.0,5.0,3.0,4.0,18.0,8,4,0,$0.00,0,0
13152,False,5.0,3.0,5.0,5.0,46.667,2,2,2,$4875.00,0,2
13153,False,3.0,3.0,3.0,4.0,44.0,0,8,2,$21515.00,0,2
13154,False,4.0,4.0,4.0,5.0,24.0,0,0,0,$0.00,0,0
13155,False,2.0,1.0,5.0,5.0,412.333,9,8,0,$0.00,0,0
13156,False,5.0,4.0,4.0,4.0,38.667,0,0,0,$0.00,0,0
13157,False,4.0,2.0,4.0,4.0,78.667,6,10,3,$3770.00,0,3
13158,False,2.0,1.0,4.0,4.0,146.0,1,5,0,$0.00,0,0
13159,False,2.0,1.0,3.0,4.0,96.0,3,12,1,$1300.00,0,1
13160,False,4.0,4.0,3.0,4.0,29.333,0,0,0,$0.00,0,0
13161,False,2.0,2.0,3.0,2.0,78.667,14,7,1,$1300.00,0,1
13162,False,5.0,4.0,5.0,5.0,28.0,0,0,0,$0.00,0,0
13163,False,2.0,1.0,4.0,4.0,146.667,1,7,3,$81316.00,1,4
13164,False,5.0,3.0,4.0,5.0,63.333,0,5,1,$7525.00,0,1
13165,False,4.0,3.0,4.0,4.0,33.333,0,2,0,$0.00,0,0
13166,False,4.0,3.0,4.0,4.0,56.667,2,0,0,$0.00,0,0
13167,False,4.0,3.0,2.0,3.0,46.5,1,2,1,$2925.00,0,1
13168,False,2.0,2.0,2.0,4.0,74.667,0,2,0,$0.00,0,0
13169,False,2.0,3.0,3.0,4.0,43.833,2,1,1,$2925.00,0,1
13170,False,5.0,3.0,4.0,5.0,54.0,10,5,0,$0.00,0,0
13171,False,2.0,1.0,4.0,4.0,165.333,12,13,2,$2795.00,0,2
13172,False,3.0,2.0,4.0,5.0,99.0,12,4,1,$4095.00,0,1
13173,False,1.0,1.0,3.0,4.0,122.0,4,17,0,$0.00,0,0
13174,False,3.0,2.0,4.0,3.0,91.0,6,2,2,$4875.00,0,2
13175,False,4.0,3.0,5.0,5.0,47.333,1,1,2,$2975.00,1,3
13176,False,2.0,2.0,3.0,4.0,61.333,1,1,2,$11375.00,0,2
13177,False,3.0,2.0,4.0,5.0,74.667,8,1,2,$6013.00,0,2
13178,False,5.0,3.0,4.0,5.0,48.667,0,0,1,$1500.00,0,1
13179,False,2.0,1.0,4.0,4.0,227.667,32,7,1,$1495.00,0,1
13180,False,5.0,4.0,5.0,5.0,25.333,3,0,1,$1040.00,0,1
13181,False,2.0,2.0,2.0,3.0,85.333,21,37,0,$0.00,0,0
13182,False,5.0,4.0,3.0,5.0,30.667,2,0,0,$0.00,0,0
13183,False,3.0,2.0,4.0,4.0,83.333,5,8,2,$2925.00,0,2
13184,False,1.0,1.0,3.0,3.0,217.667,10,7,5,$8450.00,1,6
13185,False,4.0,3.0,5.0,5.0,46.0,1,2,0,$0.00,0,0
13186,False,3.0,2.0,3.0,4.0,69.333,9,6,0,$0.00,0,0
13187,False,3.0,2.0,4.0,4.0,71.333,12,10,1,$1300.00,0,1
13188,False,3.0,2.0,4.0,4.0,57.667,0,3,1,$29770.00,0,1
13189,False,4.0,3.0,4.0,5.0,65.333,10,2,4,$5980.00,0,4
13190,False,4.0,4.0,3.0,5.0,40.0,1,2,0,$0.00,0,0
13191,False,2.0,2.0,3.0,5.0,73.667,0,0,1,$975.00,0,1
13192,False,3.0,2.0,4.0,5.0,85.333,7,4,1,$2600.00,0,1
13193,False,3.0,2.0,5.0,5.0,70.667,7,8,0,$0.00,0,0
13194,False,5.0,5.0,4.0,4.0,20.667,2,0,0,$0.00,0,0
13195,False,2.0,1.0,4.0,5.0,102.0,9,16,1,$1170.00,0,1
13196,False,5.0,3.0,4.0,5.0,56.0,4,11,0,$0.00,0,0
13197,False,5.0,4.0,5.0,5.0,29.333,3,1,0,$0.00,0,0
13198,False,4.0,3.0,4.0,4.0,60.0,2,1,0,$0.00,0,0
13199,False,1.0,1.0,4.0,5.0,130.0,17,11,4,$8305.00,0,4
13200,False,4.0,4.0,3.0,4.0,24.667,6,0,0,$0.00,0,0
13201,False,5.0,5.0,3.0,4.0,12.667,0,1,0,$0.00,0,0
13202,False,4.0,2.0,5.0,5.0,67.667,0,1,2,$5395.00,1,3
13203,False,4.0,3.0,4.0,4.0,52.667,4,2,1,$1105.00,0,1
13204,False,2.0,1.0,3.0,5.0,168.667,8,2,0,$0.00,0,0
13205,False,2.0,2.0,2.0,4.0,88.667,0,3,1,$13910.00,0,1
13206,False,5.0,5.0,4.0,4.0,17.333,1,1,0,$0.00,0,0
13207,False,4.0,3.0,4.0,4.0,44.667,1,2,0,$0.00,0,0
13208,False,2.0,2.0,3.0,5.0,90.0,8,0,0,$0.00,0,0
13209,False,3.0,4.0,3.0,2.0,41.333,0,0,0,$0.00,0,0
13210,False,3.0,2.0,4.0,3.0,88.0,17,0,3,$2925.00,0,3
13211,False,1.0,1.0,3.0,3.0,148.333,0,14,2,$231823.00,0,2
13212,False,3.0,4.0,3.0,3.0,49.333,0,0,0,$0.00,0,0
13213,False,5.0,4.0,5.0,5.0,23.333,0,2,0,$0.00,0,0
13214,False,4.0,4.0,4.0,3.0,28.0,0,0,0,$0.00,0,0
13215,False,2.0,1.0,5.0,5.0,124.0,0,8,0,$0.00,0,0
13216,False,4.0,4.0,1.0,2.0,30.667,1,3,1,$975.00,0,1
13217,False,5.0,4.0,5.0,5.0,32.667,0,0,0,$0.00,0,0
13218,False,5.0,5.0,5.0,5.0,22.0,2,1,0,$0.00,0,0
13219,False,5.0,4.0,3.0,3.0,40.667,0,0,0,$0.00,0,0
13220,False,1.0,2.0,1.0,2.0,111.333,0,9,0,$0.00,0,0
13221,False,4.0,3.0,,,56.0,6,0,0,$0.00,0,0
13222,False,5.0,4.0,5.0,5.0,35.333,0,0,0,$0.00,0,0
13223,False,5.0,4.0,2.0,4.0,30.0,1,2,0,$0.00,0,0
13224,False,4.0,3.0,5.0,5.0,64.667,0,2,1,$74588.00,0,1
13225,False,5.0,4.0,5.0,5.0,38.0,1,1,0,$0.00,0,0
13226,False,5.0,4.0,5.0,5.0,34.0,1,1,2,$6240.00,0,2
13227,False,1.0,1.0,1.0,2.0,178.167,0,7,0,$0.00,0,0
13228,False,4.0,5.0,,,16.667,0,0,0,$0.00,0,0
13229,False,1.0,1.0,2.0,3.0,144.833,0,7,0,$0.00,0,0
13230,False,5.0,4.0,3.0,3.0,45.333,0,3,0,$0.00,0,0
13231,False,5.0,4.0,4.0,5.0,40.0,1,2,0,$0.00,0,0
13232,False,1.0,1.0,2.0,3.0,117.333,0,7,0,$0.00,0,0
13233,False,2.0,2.0,3.0,4.0,67.333,7,0,0,$0.00,0,0
13234,False,5.0,5.0,5.0,5.0,12.0,0,0,0,$0.00,0,0
13235,False,2.0,2.0,,,71.333,0,2,0,$0.00,0,0
13236,False,1.0,1.0,3.0,3.0,102.0,3,3,0,$0.00,0,0
13237,False,5.0,3.0,4.0,4.0,44.0,4,1,0,$0.00,0,0
13238,False,5.0,5.0,4.0,4.0,18.0,4,2,1,$40853.00,0,1
13239,False,1.0,1.0,2.0,1.0,228.0,0,4,1,$29398.00,0,1
13240,False,1.0,1.0,3.0,4.0,153.333,0,0,1,$60505.00,0,1
13241,False,3.0,3.0,2.0,2.0,68.0,0,1,0,$0.00,0,0
13242,False,3.0,4.0,3.0,3.0,38.0,0,3,0,$0.00,0,0
13243,False,4.0,3.0,4.0,5.0,46.0,5,0,1,$1500.00,0,1
13244,False,2.0,1.0,5.0,5.0,110.833,3,7,0,$0.00,0,0
13245,False,2.0,2.0,3.0,4.0,99.667,0,5,0,$0.00,0,0
13246,False,2.0,2.0,3.0,4.0,71.333,2,2,2,$2210.00,0,2
13247,False,4.0,3.0,2.0,4.0,60.0,8,6,1,$975.00,0,1
13248,False,2.0,2.0,4.0,4.0,87.333,0,2,0,$0.00,0,0
13249,False,2.0,1.0,4.0,4.0,104.0,6,4,0,$0.00,0,0
13250,False,4.0,3.0,4.0,4.0,39.333,4,7,0,$0.00,0,0
13251,False,,,,,,0,0,0,$0.00,0,0
13252,False,2.0,1.0,4.0,4.0,109.333,3,2,1,$3640.00,0,1
13253,False,5.0,5.0,3.0,5.0,2.667,0,0,0,$0.00,0,0
13254,False,5.0,4.0,5.0,5.0,24.667,3,0,0,$0.00,0,0
13255,False,2.0,1.0,4.0,4.0,184.333,3,14,2,$2535.00,0,2
13256,False,3.0,4.0,2.0,3.0,25.333,0,8,0,$0.00,0,0
13257,False,3.0,4.0,3.0,3.0,34.0,0,4,0,$0.00,0,0
13258,False,2.0,2.0,2.0,3.0,76.667,0,2,0,$0.00,0,0
13259,False,4.0,2.0,4.0,4.0,86.667,2,2,1,$1700.00,0,1
13260,False,4.0,5.0,1.0,2.0,15.333,0,0,0,$0.00,0,0
13261,False,4.0,4.0,5.0,5.0,36.0,1,2,1,$9295.00,0,1
13262,False,2.0,1.0,3.0,3.0,107.333,8,16,1,$1170.00,0,1
13263,False,1.0,1.0,1.0,2.0,136.0,0,10,1,$66105.00,0,1
13264,False,5.0,3.0,4.0,5.0,46.0,1,0,0,$0.00,0,0
13265,False,4.0,4.0,3.0,3.0,39.333,0,2,0,$0.00,0,0
13266,False,1.0,2.0,1.0,2.0,120.667,0,7,0,$0.00,0,0
13267,False,2.0,2.0,2.0,3.0,72.0,0,0,0,$0.00,0,0
13268,False,4.0,4.0,4.0,5.0,38.0,0,6,0,$0.00,0,0
13269,False,5.0,5.0,3.0,3.0,2.4,0,0,0,$0.00,0,0
13270,False,4.0,3.0,3.0,3.0,65.333,1,1,0,$0.00,0,0
13271,False,4.0,3.0,5.0,5.0,64.667,3,5,1,$2500.00,0,1
13272,False,3.0,2.0,5.0,5.0,94.667,6,2,0,$0.00,0,0
13273,False,5.0,5.0,,,8.0,0,0,0,$0.00,0,0
13274,False,5.0,5.0,3.0,4.0,21.333,2,4,0,$0.00,0,0
13275,False,5.0,5.0,5.0,5.0,12.667,2,1,0,$0.00,0,0
13276,False,1.0,2.0,1.0,2.0,82.0,0,2,0,$0.00,0,0
13277,False,5.0,4.0,5.0,5.0,26.0,1,0,0,$0.00,0,0
13278,False,5.0,5.0,5.0,5.0,0.667,1,0,0,$0.00,0,0
13279,False,3.0,3.0,2.0,4.0,46.667,0,0,0,$0.00,0,0
13280,False,5.0,4.0,4.0,4.0,38.667,2,5,0,$0.00,0,0
13281,False,4.0,4.0,4.0,4.0,44.0,0,0,0,$0.00,0,0
13282,False,4.0,3.0,4.0,4.0,61.333,0,1,0,$0.00,0,0
13283,False,4.0,3.0,4.0,5.0,60.0,2,4,0,$0.00,0,0
13284,False,4.0,3.0,5.0,5.0,59.333,8,0,1,$975.00,0,1
13285,False,1.0,1.0,3.0,2.0,143.333,0,0,1,$5428.00,0,1
13286,False,1.0,1.0,3.0,3.0,149.333,0,3,1,$101002.00,0,1
13287,False,4.0,4.0,4.0,5.0,33.333,4,0,1,$1950.00,0,1
13288,False,4.0,4.0,3.0,3.0,36.667,0,1,0,$0.00,0,0
13289,False,4.0,2.0,4.0,4.0,92.667,11,11,1,$1500.00,0,1
13290,False,4.0,2.0,4.0,5.0,91.333,1,3,4,$6000.00,0,4
13291,False,2.0,2.0,4.0,5.0,67.333,0,1,0,$0.00,1,1
13292,False,4.0,3.0,3.0,5.0,50.0,0,2,0,$0.00,0,0
13293,False,3.0,3.0,2.0,3.0,50.0,0,1,0,$0.00,0,0
13294,False,4.0,4.0,,,31.333,11,1,0,$0.00,0,0
13295,False,4.0,4.0,2.0,2.0,33.333,0,6,0,$0.00,0,0
13296,False,3.0,4.0,3.0,2.0,36.667,0,0,0,$0.00,0,0
13297,False,4.0,4.0,3.0,4.0,28.667,2,4,0,$0.00,0,0
13298,False,1.0,1.0,3.0,3.0,127.333,0,20,0,$0.00,0,0
13299,False,4.0,4.0,2.0,4.0,40.667,0,0,0,$0.00,0,0
13300,False,5.0,4.0,5.0,5.0,35.333,3,0,2,$2740.00,0,2
13301,False,5.0,3.0,5.0,5.0,58.667,5,11,0,$0.00,0,0
13302,False,1.0,1.0,4.0,5.0,224.333,13,11,0,$0.00,0,0
13303,False,3.0,2.0,2.0,3.0,78.333,0,6,0,$0.00,0,0
13304,False,1.0,3.0,1.0,1.0,64.667,0,8,0,$0.00,0,0
13305,False,4.0,4.0,3.0,4.0,38.667,5,0,1,$1500.00,0,1
13306,False,1.0,1.0,1.0,2.0,230.667,0,8,0,$0.00,1,1
